Időbélyeg;Pontszám;"1.	A formális verifikáció egyik fajtája, a modellellenőrzés";"2.	A folyamatmodell";"3.	A tesztfedettség";"4.	A tesztkészlet ";"5.	Ha adott 101 adatpont, amelyből 100 egymáshoz közeli értékű és 1 nagymértékben kiugró (extreme outlier) adatpontunk van, akkor ";"6.	Ha a diagramon ábrázolt változókat tekintve több adatpont egybeesik, akkor az overplotting probléma";"7.	Ha ismert az egyensúlyi helyzetben lévő folyamat átlagos végrehajtási ideje és az egyszerre végrehajtás alatt álló folyamatpéldányok átlagos száma, akkor";"8.	A fájlszerver egyensúlyi helyzetében lévő teljesítménymodelljében";"9.	Egy teljesítménymodellben előfordulhat, hogy egy részfolyamat";"10.	A kódgenerátor"
5.18.2017 8:17:12;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:18:02;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető, d) például a hisztogram bin (intervallum) szélességének megfelelő megválasztásával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:20:54;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:21:20;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:22:44;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, b) felső becslés adható a folyamat átbocsátóképességére;b) az átbocsátási ráta és az átlagos végrehajtási idő szorzata mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:26:04;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;a) mindig egyetlen inputsorozatból áll.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;a) nehezen értelmezhetővé teheti a boxplotot, c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;a) vizitációs száma negatív.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:29:23;0;;;;;;;;;;
5.18.2017 8:31:03;0;a) alkalmazható viselkedésmodellek esetén, c) előnye, hogy a tesztelésnél általában kisebb számításigényű;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani., a) inputja mindig folyamatmodell.
5.18.2017 8:32:01;0;;;;;;;;;;
5.18.2017 8:34:33;0;d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani., a) inputja mindig folyamatmodell.
5.18.2017 8:35:33;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:38:22;0;;;;;;;;;;
5.18.2017 8:41:42;0;a) alkalmazható viselkedésmodellek esetén, c) előnye, hogy a tesztelésnél általában kisebb számításigényű;a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;a) célja, hogy a modell helyességét statikus elemzéssel vizsgálja.
5.18.2017 8:42:27;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;b) az átbocsátási ráta és az átlagos végrehajtási idő szorzata mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 8:46:06;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;a) mindig egyetlen inputsorozatból áll.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;b) az átbocsátási ráta és az átlagos végrehajtási idő szorzata mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
